Dealer name,Dealer adress,Purchase price,Reselling price,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Autocenter Koch GmbH,"Feldstraße 6
16356 Ahrensfelde
Autocenter Koch GmbH,"Feldstraße 6
16356 Ahrensfelde
Deutschland",28980,27943,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,Volvo V90 D4 Momentum Geartonic BLIS Standh. Kamera   ,"<p>
<strong>Abholadresse</strong>
Feldstraße 6
16356 Ahrensfelde
Deutschland<br>
<strong>Fahrzeugzustand</strong>
<br>
<strong>Kategorie</strong>
Kombi<br>
<strong>Herkunft</strong>
EU-Ausführung<br>
<strong>Kilometerstand</strong>
44.865 km<br>
<strong>Hubraum</strong>
1.969 cm³<br>
<strong>Leistung</strong>
140 kW (190 PS)<br>
<strong>Kraftstoffart</strong>
Diesel<br>
<strong>Verbrauch</strong><br>
ca. 4,5 l/100km (kombiniert)<br>
ca. 5,2 l/100km (innerorts)<br>
ca. 4,1 l/100km (außerorts)<br>
<strong>CO2-Emission</strong>
ca. 119 g/km (kombiniert)<br>
<strong>Anzahl der Türen</strong>
4/5<br>
<strong>Anzahl Sitzplätze</strong>
5<br>
<strong>Getriebe</strong>
Automatik<br>
<strong>Schadstoffklasse</strong>
<br>
<strong>Umweltplakette</strong>
4 (Grün)<br>
<strong>Erstzulassung</strong>
01/2018<br>
<strong>Anzahl der Fahrzeughalter</strong>
1<br>
<strong>HU</strong>
Neu<br>
<strong>Klimatisierung</strong>
2-Zonen-Klimaautomatik<br>
<strong>Farbe (Hersteller)</strong>
Savile Grau 492<br>
<strong>Farbe</strong>
Grau Metallic<br>
<strong>Innenausstattung</strong>
Vollleder, Andere<br>
<strong>Weitere Eigenschaften</strong><br>
ABS, Abstandstempomat, Abstandswarner, Adaptives Kurvenlicht, Alarmanlage, Ambiente-Beleuchtung, Anhängerkupplung schwenkbar, Armlehne, Beheizbares Lenkrad, Berganfahrassistent, Bordcomputer, Dachreling, Elektr. Fensterheber, Elektr. Heckklappe, Elektr. Seitenspiegel, Elektr. Wegfahrsperre, ESP, Fernlichtassistent, Garantie, Geschwindigkeitsbegrenzer, Innenspiegel autom. abblendend, Isofix, Lederlenkrad, LED-Scheinwerfer, LED-Tagfahrlicht, Leichtmetallfelgen, Lichtsensor, Lordosenstütze, Müdigkeitswarner, Multifunktionslenkrad, Navigationssystem, Nebelscheinwerfer, Nichtraucher-Fahrzeug, Notrufsystem, Pannenkit, Partikelfilter, Regensensor, Reifendruckkontrolle, Scheckheftgepflegt, Scheinwerferreinigung, Schlüssellose Zentralverriegelung, Servolenkung, Sitzheizung, Sitzheizung hinten, Soundsystem, Sprachsteuerung, Spurhalteassistent, Standheizung, Start/Stopp-Automatik, Totwinkel-Assistent, Touchscreen, Traktionskontrolle, Tuner/Radio, USB, Verkehrszeichenerkennung, Volldigitales Kombiinstrument, WLAN / Wifi Hotspot, Zentralverriegelung
</p>",Volvo,,"Marke_Volvo, Typ_Kombi, Alter_maximal 5 Jahre,Alter_Alle, Kilometerstand_maximal 50.000 km,Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_150 bis 200 PS,Leistung_Alle, Schaltung_Automatik, Farbe_Grau, Kraftstoff_Diesel, Zustand_Gebraucht, Preis_Premium (ab 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,782,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/JUMAAOSw8gVfHbkX/$_27.JPG,1,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/21oAAOSw~spfHbkW/$_27.JPG,2,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/LVUAAOSwL0pfHbkX/$_27.JPG,3,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/oJ4AAOSwcQNfHbkX/$_27.JPG,4,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/pEoAAOSwY6lfHbkX/$_27.JPG,5,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/KWUAAOSwrItfHbkX/$_27.JPG,6,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/lOcAAOSwU31fHbkX/$_27.JPG,7,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/wacAAOSwCx1fHbkX/$_27.JPG,8,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/mcoAAOSwmy1fHbkX/$_27.JPG,9,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/5SIAAOSw2oxfHbkX/$_27.JPG,10,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/~xIAAOSwlGxfHbkX/$_27.JPG,11,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/ONcAAOSwkDVfHbkX/$_27.JPG,12,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/a08AAOSwd3FfHbkX/$_27.JPG,13,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/XuEAAOSwGOlfHbkX/$_27.JPG,14,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/WBkAAOSwrrlfHbkX/$_27.JPG,15,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/JUMAAOSw8gVfHbkX/$_27.JPG,16,,,,,,,,,,,nil
,,,27798,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,835,,FALSCH,WAHR
,,,27653,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,889,,FALSCH,WAHR
,,,27508,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,942,,FALSCH,WAHR
,,,27364,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,995,,FALSCH,WAHR
,,,27631,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,4 Monate,,500 km,,,ADA,0,,0,deny,manual,762,,FALSCH,WAHR
,,,27438,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,815,,FALSCH,WAHR
,,,27244,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,869,,FALSCH,WAHR
,,,27051,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,922,,FALSCH,WAHR
,,,26858,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,975,,FALSCH,WAHR
,,,27319,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,5 Monate,,500 km,,,ADA,0,,0,deny,manual,750,,FALSCH,WAHR
,,,27077,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,803,,FALSCH,WAHR
,,,26836,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,857,,FALSCH,WAHR
,,,26594,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,910,,FALSCH,WAHR
,,,26353,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,963,,FALSCH,WAHR
,,,27006,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,6 Monate,,500 km,,,ADA,0,,0,deny,manual,742,,FALSCH,WAHR
,,,26716,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,795,,FALSCH,WAHR
,,,26427,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,849,,FALSCH,WAHR
,,,26137,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,902,,FALSCH,WAHR
,,,25847,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,974,,FALSCH,WAHR
,,,26694,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,7 Monate,,500 km,,,ADA,0,,0,deny,manual,752,,FALSCH,WAHR
,,,26356,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,805,,FALSCH,WAHR
,,,26018,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,859,,FALSCH,WAHR
,,,25680,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,912,,FALSCH,WAHR
,,,25342,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,965,,FALSCH,WAHR
,,,26382,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,8 Monate,,500 km,,,ADA,0,,0,deny,manual,746,,FALSCH,WAHR
,,,25995,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,799,,FALSCH,WAHR
,,,25609,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,853,,FALSCH,WAHR
,,,25222,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,906,,FALSCH,WAHR
,,,24836,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,959,,FALSCH,WAHR
,,,26069,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,9 Monate,,500 km,,,ADA,0,,0,deny,manual,741,,FALSCH,WAHR
,,,25635,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,794,,FALSCH,WAHR
,,,25200,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,848,,FALSCH,WAHR
,,,24765,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,901,,FALSCH,WAHR
,,,24331,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,954,,FALSCH,WAHR
,,,25757,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,10 Monate,,500 km,,,ADA,0,,0,deny,manual,737,,FALSCH,WAHR
,,,25274,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,791,,FALSCH,WAHR
,,,24791,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,844,,FALSCH,WAHR
,,,24308,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,897,,FALSCH,WAHR
,,,23825,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,951,,FALSCH,WAHR
,,,25445,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,11 Monate,,500 km,,,ADA,0,,0,deny,manual,734,,FALSCH,WAHR
,,,24913,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,787,,FALSCH,WAHR
,,,24382,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,841,,FALSCH,WAHR
,,,23851,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,894,,FALSCH,WAHR
,,,23320,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,947,,FALSCH,WAHR
,,,25132,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,12 Monate,,500 km,,,ADA,0,,0,deny,manual,731,,FALSCH,WAHR
,,,24553,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,785,,FALSCH,WAHR
,,,23973,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,838,,FALSCH,WAHR
,,,23394,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,891,,FALSCH,WAHR
,,,22814,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-Kamera---,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,945,,FALSCH,WAHR
Autocenter Koch GmbH,"Feldstraße 6
16356 Ahrensfelde
Deutschland",29980,28913,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-VoC-AHK--,Volvo V90 D4 Momentum Geartonic BLIS Standh. VoC AHK  ,"<p>
<strong>Abholadresse</strong>
Feldstraße 6
16356 Ahrensfelde
Deutschland<br>
<strong>Fahrzeugzustand</strong>
Unfallfrei<br>
<strong>Kategorie</strong>
Kombi<br>
<strong>Herkunft</strong>
EU-Ausführung<br>
<strong>Kilometerstand</strong>
28.914 km<br>
<strong>Hubraum</strong>
1.969 cm³<br>
<strong>Leistung</strong>
140 kW (190 PS)<br>
<strong>Kraftstoffart</strong>
Diesel<br>
<strong>Verbrauch</strong><br>
ca. 4,5 l/100km (kombiniert)<br>
ca. 5,2 l/100km (innerorts)<br>
ca. 4,1 l/100km (außerorts)<br>
<strong>CO2-Emission</strong>
ca. 119 g/km (kombiniert)<br>
<strong>Anzahl der Türen</strong>
4/5<br>
<strong>Anzahl Sitzplätze</strong>
5<br>
<strong>Getriebe</strong>
Automatik<br>
<strong>Schadstoffklasse</strong>
Euro6<br>
<strong>Umweltplakette</strong>
4 (Grün)<br>
<strong>Erstzulassung</strong>
11/2017<br>
<strong>Anzahl der Fahrzeughalter</strong>
1<br>
<strong>HU</strong>
Neu<br>
<strong>Klimatisierung</strong>
2-Zonen-Klimaautomatik<br>
<strong>Farbe (Hersteller)</strong>
Polar Weiß 614<br>
<strong>Farbe</strong>
Weiß<br>
<strong>Innenausstattung</strong>
Stoff, Andere<br>
<strong>Weitere Eigenschaften</strong><br>
ABS, Abstandstempomat, Abstandswarner, Adaptives Kurvenlicht, Alarmanlage, Ambiente-Beleuchtung, Anhängerkupplung schwenkbar, Armlehne, Beheizbares Lenkrad, Berganfahrassistent, Bordcomputer, Dachreling, Elektr. Fensterheber, Elektr. Heckklappe, Elektr. Seitenspiegel, Elektr. Wegfahrsperre, ESP, Fernlichtassistent, Garantie, Geschwindigkeitsbegrenzer, Innenspiegel autom. abblendend, Isofix, Lederlenkrad, LED-Scheinwerfer, LED-Tagfahrlicht, Leichtmetallfelgen, Lichtsensor, Lordosenstütze, Müdigkeitswarner, Multifunktionslenkrad, Navigationssystem, Nebelscheinwerfer, Nichtraucher-Fahrzeug, Notrufsystem, Pannenkit, Partikelfilter, Regensensor, Reifendruckkontrolle, Scheckheftgepflegt, Scheinwerferreinigung, Schlüssellose Zentralverriegelung, Servolenkung, Sitzheizung, Soundsystem, Sprachsteuerung, Spurhalteassistent, Standheizung, Start/Stopp-Automatik, Totwinkel-Assistent, Touchscreen, Traktionskontrolle, Tuner/Radio, USB, Verkehrszeichenerkennung, Volldigitales Kombiinstrument, WLAN / Wifi Hotspot, Zentralverriegelung
</p>",Volvo,,"Marke_Volvo, Typ_Kombi, Alter_maximal 5 Jahre,Alter_Alle, Kilometerstand_maximal 50.000 km,Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_150 bis 200 PS,Leistung_Alle, Schaltung_Automatik, Farbe_Weiß, Kraftstoff_Diesel, Zustand_Gebraucht, Preis_Premium (ab 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,798,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/xZMAAOSwEqlfHbm-/$_27.JPG,1,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/BVQAAOSwOHRfHbm-/$_27.JPG,2,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/Ev8AAOSwaPNfHbm-/$_27.JPG,3,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/QsIAAOSwEgRfHbm-/$_27.JPG,4,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/ekcAAOSwCvxfHbm-/$_27.JPG,5,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/NmcAAOSw-LtfHbm-/$_27.JPG,6,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/4awAAOSwxBJfHbm-/$_27.JPG,7,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/ZncAAOSwvdxfHbm-/$_27.JPG,8,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/mlsAAOSwmy1fHbm-/$_27.JPG,9,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/41wAAOSw7HFfHbm-/$_27.JPG,10,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/oHQAAOSw25dfHbm-/$_27.JPG,11,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/AiQAAOSwgc5fHbm-/$_27.JPG,12,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/OyoAAOSwImBfHbm-/$_27.JPG,13,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/B1YAAOSwstxfHbm-/$_27.JPG,14,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/9PwAAOSwuNVfHbm-/$_27.JPG,15,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/xZMAAOSwEqlfHbm-/$_27.JPG,16,,,,,,,,,,,nil
,,,28763,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-VoC-AHK--,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,853,,FALSCH,WAHR
,,,28613,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-VoC-AHK--,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,909,,FALSCH,WAHR
,,,28463,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-VoC-AHK--,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,964,,FALSCH,WAHR
,,,28314,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-VoC-AHK--,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,1019,,FALSCH,WAHR
,,,28591,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-VoC-AHK--,,,,,,,,4 Monate,,500 km,,,ADA,0,,0,deny,manual,778,,FALSCH,WAHR
,,,28391,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-VoC-AHK--,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,834,,FALSCH,WAHR
,,,28191,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-VoC-AHK--,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,889,,FALSCH,WAHR
,,,27991,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-VoC-AHK--,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,944,,FALSCH,WAHR
,,,27791,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-VoC-AHK--,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,999,,FALSCH,WAHR
,,,28269,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-VoC-AHK--,,,,,,,,5 Monate,,500 km,,,ADA,0,,0,deny,manual,766,,FALSCH,WAHR
,,,28019,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-VoC-AHK--,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,822,,FALSCH,WAHR
,,,27769,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-VoC-AHK--,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,877,,FALSCH,WAHR
,,,27519,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-VoC-AHK--,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,932,,FALSCH,WAHR
,,,27269,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-VoC-AHK--,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,987,,FALSCH,WAHR
,,,27946,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-VoC-AHK--,,,,,,,,6 Monate,,500 km,,,ADA,0,,0,deny,manual,758,,FALSCH,WAHR
,,,27646,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-VoC-AHK--,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,814,,FALSCH,WAHR
,,,27347,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-VoC-AHK--,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,869,,FALSCH,WAHR
,,,27047,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-VoC-AHK--,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,924,,FALSCH,WAHR
,,,26747,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-VoC-AHK--,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,998,,FALSCH,WAHR
,,,27624,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-VoC-AHK--,,,,,,,,7 Monate,,500 km,,,ADA,0,,0,deny,manual,769,,FALSCH,WAHR
,,,27274,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-VoC-AHK--,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,824,,FALSCH,WAHR
,,,26924,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-VoC-AHK--,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,879,,FALSCH,WAHR
,,,26575,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-VoC-AHK--,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,934,,FALSCH,WAHR
,,,26225,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-VoC-AHK--,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,989,,FALSCH,WAHR
,,,27302,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-VoC-AHK--,,,,,,,,8 Monate,,500 km,,,ADA,0,,0,deny,manual,762,,FALSCH,WAHR
,,,26902,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-VoC-AHK--,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,817,,FALSCH,WAHR
,,,26502,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-VoC-AHK--,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,873,,FALSCH,WAHR
,,,26102,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-VoC-AHK--,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,928,,FALSCH,WAHR
,,,25703,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-VoC-AHK--,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,983,,FALSCH,WAHR
,,,26979,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-VoC-AHK--,,,,,,,,9 Monate,,500 km,,,ADA,0,,0,deny,manual,757,,FALSCH,WAHR
,,,26530,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-VoC-AHK--,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,813,,FALSCH,WAHR
,,,26080,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-VoC-AHK--,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,868,,FALSCH,WAHR
,,,25630,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-VoC-AHK--,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,923,,FALSCH,WAHR
,,,25181,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-VoC-AHK--,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,978,,FALSCH,WAHR
,,,26657,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-VoC-AHK--,,,,,,,,10 Monate,,500 km,,,ADA,0,,0,deny,manual,754,,FALSCH,WAHR
,,,26157,Volvo-V90-D4-Momentum-Geartonic-BLIS-Standh.-VoC-AHK--,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,809,,FALSCH,WAHR
